uri,cid,author_did,author_handle,author_display_name,text,created_at,reply_count,repost_count,like_count,indexed_at,langs,is_2025,sentiment_agronegocio,contexto_agronegocio
at://did:plc:6rwzfhpnigopu3yi5bsohw3x/app.bsky.feed.post/3lh4j5oer222l,bafyreihbtsyogf25lu2ztgzcfrkab6mwjidnyvbc6etfpp7r6pqk37xqra,did:plc:6rwzfhpnigopu3yi5bsohw3x,7w0e9b.bsky.social,dorival.altini,"ALÔ, DEMOCRATAS SOCIAIS!

MST E AGRONEGÓCIO!

... não sei se o AGRONEGÓCIO é muito ou pouco POP,
... o que sei é que o MST
é humano,
respeita a natureza,
luta por reforma agrária, 
orgulha a agric. familiar, 
garante alimento saudável 
               e sem agrotóxicos, 
sabe ajudar os outros, etc!",2025-02-01T12:27:11.086Z,1,2,2,2025-02-01T12:27:18.058Z,['en'],True,neutro,contexto_neutro
at://did:plc:gh345jpfpbq7fjey4hyqjli6/app.bsky.feed.post/3lh4hnfst5s2i,bafyreigqgpbadwkx2ca6nfp3wmqk27cnwmwcp3mezbipwyp7y7oxly27ue,did:plc:gh345jpfpbq7fjey4hyqjli6,klingerericeira.bsky.social,Klinger Ericeira 🇧🇷,"COMBATER A EXTREMA-DIREITA É COMBATER AS ATIVIDADES CRIMINOSAS⁰⁹ 0 A FINANCIAM: milícias, tráfico de drogas/armas, agronegócio, grilagem, mineração, madeireiras, igrejas evanjegues, orçamento secreto, corrupção em geral, sertanojos etc. SIGAM O DINHEIRO!
1/30",2025-02-01T12:00:11.508Z,10,85,275,2025-02-01T12:00:16.748Z,['pt'],True,negativo,contexto_positivo
at://did:plc:7xvo5igdq4wyk3mhu4fsubcx/app.bsky.feed.post/3lh3kay7nhc2h,bafyreicx5vq6tul4rflsqmod4xef3peco7kzj3vwnoekvywaerqn6gu75e,did:plc:7xvo5igdq4wyk3mhu4fsubcx,dilmaresiste.bsky.social,Dilma Resistente,"China suspende importação de soja do Brasil e levanta debate sobre modelo do agronegócio brasileiro
As empresas afetadas incluem Cargill Agrícola SA, ADM do Brasil, Terra Roxa Comércio de Cereais, Olam Brasil e C.Vale 
#Resistencia2404Dias
Siga nosso BlueSky DilmaResiste",2025-02-01T03:14:16.089Z,2,5,31,2025-02-01T03:14:37.549Z,['pt'],True,negativo,contexto_positivo
at://did:plc:fs4l7b2lxc2cryi6qvbr6eld/app.bsky.feed.post/3lh3jwlvta22q,bafyreiblabgtnzl7p46z3ys2al6nid6j63butekyhunuocr6wvmvqqbr2q,did:plc:fs4l7b2lxc2cryi6qvbr6eld,dufigs.bsky.social,Eduardo Filgueiras,Mercadante: financiamentos do BNDES para máquinas e equipamentos foram maiores que os recursos para o agronegócio www.brasil247.com/economia/mer...,2025-02-01T03:08:27.640Z,0,0,0,2025-02-01T03:08:32.354Z,['pt'],True,positivo,contexto_positivo
at://did:plc:u5qdgo4dn7nqa6qmh7yvuimq/app.bsky.feed.post/3lh3dsbrlvs2f,bafyreicmlyhy3xijhxj7spdsdmwel64ln6qsl6nzuk532inuz2ajybcp7y,did:plc:u5qdgo4dn7nqa6qmh7yvuimq,pro-schneider.bsky.social,A. M. Schneider,"Nas duas décadas,o agronegócio passou a ser respeitado e desejado.
Isso é bom; mas continua dependente das commodities. Precisa de uma visão mais estratégica.
É o contexto do conteúdo que compartilhamos junto à Câmara do Agronegócio do CRA/RS, em:
api.crars.org.br/media/2025-c...",2025-02-01T01:18:40.299Z,0,0,2,2025-02-01T01:18:48.364Z,['pt'],True,positivo,contexto_positivo
at://did:plc:rrlryxo4qgev7onagi7fgd3i/app.bsky.feed.post/3lh2xfmrfac2h,bafyreicncn6dv4gg4utwjghxzokq25hyzk7ti7oqlh3npjgwptv2iqrzky,did:plc:rrlryxo4qgev7onagi7fgd3i,gicela-brasil.bsky.social,gicela_brasil,"Paulo Junqueira, empresário do agronegócio e presidente do Sindicato Rural de Ribeirão Preto, tem se tornado uma figura central em investigações que envolvem o ex-presidente Jair Bolsonaro",2025-01-31T21:36:50.766Z,2,9,18,2025-01-31T21:36:54.553Z,['pt'],True,positivo,contexto_positivo
at://did:plc:z7lkqlobtsv7jpm6l7xovomc/app.bsky.feed.post/3lh2wtoszm22k,bafyreihl4nvusgjpiifst26ior53jo7fwmyll6gkcfjwr2y5rvyg7vyg4u,did:plc:z7lkqlobtsv7jpm6l7xovomc,brasil247.bsky.social,Brasil 247,Mercadante: financiamentos do BNDES para máquinas e equipamentos foram maiores que os recursos para o agronegócio,2025-01-31T21:26:48.937Z,1,16,40,2025-01-31T21:26:53.160Z,['en'],True,positivo,contexto_positivo
at://did:plc:fv3eyn6ytc55dylrpocgd5nw/app.bsky.feed.post/3lh2othuf6k2o,bafyreigspyw6sryqvp2k3suwj7willtzau5neb7cfkjg37yk4nypvxbe6q,did:plc:fv3eyn6ytc55dylrpocgd5nw,flcmf.bsky.social,Fundação Lauro Campos e Marielle Franco,"▶️ Trabalho escravo: mais de 2 mil foram resgatados no Brasil em 2024

✊🏾 28 de janeiro é o Dia Nacional de Combate ao Trabalho Escravo. Derrotar essa forma de exploração só pode se dar através da derrota do agronegócio.🧶

www.epsjv.fiocruz.br/noticias/ent...",2025-01-31T19:03:15.998Z,1,0,0,2025-01-31T19:03:42.454Z,['pt'],True,negativo,contexto_neutro
at://did:plc:fv3eyn6ytc55dylrpocgd5nw/app.bsky.feed.post/3lh2otdrwes2o,bafyreibq2ck5sykwmaxjexioxwmgpdzk5usqors5s27lynl7hmp3jgh6zi,did:plc:fv3eyn6ytc55dylrpocgd5nw,flcmf.bsky.social,Fundação Lauro Campos e Marielle Franco,"▶️ Agronegócio amplia violência contra quilombolas no Maranhão para plantar soja🧶

brasilpopular.com/agronegocio-...",2025-01-31T19:03:15.997Z,1,0,0,2025-01-31T19:03:42.437Z,['pt'],True,negativo,contexto_positivo
at://did:plc:cnpsmbabxdd22kn2tgio7kb3/app.bsky.feed.post/3lh2jldzbcs25,bafyreidtbsfz3nsszz3aso7d2knau3zqhjycxvdq7hwie3otflp4cs7rhe,did:plc:cnpsmbabxdd22kn2tgio7kb3,francosg.bsky.social,Francamente SA,"Na paralisação houve um apoio do agronegócio e industria, mas eles não querem que aumento o valor do frete (que aumenta o preço final do produto dele e diminui competitividade internacional), ele quer que baixe o valor do diesel. 
O custo fica para o governo e para o transportador",2025-01-31T17:29:30.528Z,0,0,0,2025-01-31T17:29:32.751Z,['pt'],True,positivo,apoio_explicito
at://did:plc:x4mmzhq2v67hdj7bzknjztj4/app.bsky.feed.post/3lh2ibnpqys2e,bafyreia64bko5ti543ee3hg5z5gzplwahrjee5ckqj3yi3s5ejyvnb7p3u,did:plc:x4mmzhq2v67hdj7bzknjztj4,xyko.bsky.social,Francisco Simonassi NT.,"QUEDA NA APROVAÇÃO: COMO REVERTER?

1 - Hoje, o governo enfrenta queda de popularidade. A resposta? Mais austeridade fiscal. Para conter a inflação dos alimentos, ouvem-se apenas supermercados e agronegócio, ignorando o MST, maior produtor de arroz orgânico do país. #Inflação #MST",2025-01-31T17:06:11.408Z,1,0,1,2025-01-31T17:06:12.457Z,['pt'],True,negativo,contexto_positivo
at://did:plc:bhbeh4zawme7umkwhtm5k3cw/app.bsky.feed.post/3lh2hkisnls2i,bafyreidk2norky57mjxyszbjwrihsv6osztukkn6cgagg37candsztwjqa,did:plc:bhbeh4zawme7umkwhtm5k3cw,camilapareede.bsky.social,Camila Pareede,"É como se diz: Algo de errado não está certo!
É gente do agronegócio sendo secretário de pasta de meio ambiente, herdeiros trabalhando na secretaria de trabalho e não indígenas ""cuidando"" de indígenas.",2025-01-31T16:53:14.511Z,0,0,0,2025-01-31T16:53:15.850Z,['pt'],True,negativo,contexto_positivo
at://did:plc:bi37edn3yxxekus5qe67irso/app.bsky.feed.post/3lh2edoeap22o,bafyreiaeuoyoyrkg32qkkziy7gigvmw66lreomemd3mwk6bqstefwucobq,did:plc:bi37edn3yxxekus5qe67irso,carsmatheus44.bsky.social,CarsMatheus 🇵🇸,"mais um video de produtores jogando comida fora pq o preço baixo não interessa.

morte ao agronegócio.",2025-01-31T15:55:44.225Z,1,8,64,2025-01-31T15:55:43.149Z,['pt'],True,negativo,contexto_positivo
at://did:plc:7gti4r7sfrcyr6ukotg7lhmf/app.bsky.feed.post/3lh24iqijos23,bafyreieu24ahevanl7pxuloipcaxtoxrhkatmn5yzrzzmp4uxnruhz7o5e,did:plc:7gti4r7sfrcyr6ukotg7lhmf,mingloss.bsky.social,archduke trans ferdinand,dando 32 reais no café pro agronegócio financiar a música descer pra bc,2025-01-31T13:35:24.302Z,0,0,0,2025-01-31T13:35:25.057Z,['pt'],True,positivo,contexto_positivo
at://did:plc:iyzusavrxtlebin2oxb2vose/app.bsky.feed.post/3lh23r3lu622q,bafyreigwlayjsxhb2jchohx2bdhvwlfzwhw57n5lgdqfkkmygellpx7p5i,did:plc:iyzusavrxtlebin2oxb2vose,ocomunitario.bsky.social,,"Atraso no plantio do algodão em Mato Grosso preocupa produtores e compromete safra 2024/2025
jornalocomunitario.com.br/atraso-no-pl... 
#agronegócio, #algodão, #matogrosso, #produçãoagrícola, #semeadura, #clima, #plantiodoalgodão, #agro, #agrobusiness, #produtores,",2025-01-31T13:22:10.638Z,0,0,1,2025-01-31T13:22:16.160Z,['pt'],True,neutro,nao_relacionado
at://did:plc:pphs5nyg3ynol7rwg5mhlfum/app.bsky.feed.post/3lgzyvvqxys2w,bafyreialg5xiwyf4u7pn6rklqqr7ls463xu5hpbovy5nhvorc52sbkvmhy,did:plc:pphs5nyg3ynol7rwg5mhlfum,jadsxn.bsky.social,Jadson Albuquerque,"O agronegócio vai muito bem, tomando terras públicas e ameaçando a vida de populações índigenas Brasil a fora, enquanto propagada um falacioso discurso de desenvolvimento sustentável e de responsabilidade ambiental.",2025-01-31T12:31:11.064Z,1,0,0,2025-01-31T12:31:12.851Z,['pt'],True,positivo,apoio_explicito
at://did:plc:gmeskfvck4m33rmipdlvihfp/app.bsky.feed.post/3lgzxqyugm22j,bafyreiczmxu6qffl5glzhorph4axa7hfwdsklpaysmvlklqxqpgqghurjm,did:plc:gmeskfvck4m33rmipdlvihfp,digor77.bsky.social,Digor 🌵⚔️🛡️,"Sei como é. Querem decidir por ele. Mas, mencionei o Agronegócio porquê faz parte do dia-a-dia dele, por ele ter um DNA do Campo, da Doma de Cavalos e tal.

Além do Matt entender desse assunto, ultimamente, ele está criando fortes laços e relações nessa área, sendo fácil p/ ele transitar nesse meio.",2025-01-31T12:10:32.808Z,0,0,2,2025-01-31T12:10:33.450Z,['pt'],True,positivo,contexto_positivo
at://did:plc:c7m6wc2tmsgxdtpqpipwjyia/app.bsky.feed.post/3lgzxldjq3c22,bafyreifznzxxck5adxk2hxwxb33bj2pjp33otwx2q5lcdyn2r5i4tz735i,did:plc:c7m6wc2tmsgxdtpqpipwjyia,aurino.bsky.social,Aurino Jr,"O agronegócio e a crise climática - Entrevista com Luiz Marques: www.youtube.com/watch?v=H_Vx....
Foi em 14/01/2025 e via canal de #JonesManoel.
... As mudanças climáticas são transformações a longo prazo nos padrões de temperatura e clima. As atividades humanas têm sido o principal impulsionador...",2025-01-31T12:07:22.665Z,1,1,0,2025-01-31T12:07:26.451Z,['pt'],True,positivo,contexto_positivo
at://did:plc:znediwf5jgqxeuoyqckubsec/app.bsky.feed.post/3lgzwtrlync2a,bafyreiai26pmw562gzzl3esq54z7z5vbntjyfdafzhozqszq7uau6esg4e,did:plc:znediwf5jgqxeuoyqckubsec,gazetadopovo.com.br,Gazeta do Povo,"Não se exporta imposto: o erro de taxar as exportações do agronegócio

bit.ly/4aEXDLT",2025-01-31T11:54:12.114Z,0,0,0,2025-01-31T11:59:49.256Z,['pt'],True,negativo,contexto_positivo
at://did:plc:gmeskfvck4m33rmipdlvihfp/app.bsky.feed.post/3lgzw2om6zc2j,bafyreihirr76tabh7x4ii7rpt2defnfnwkgvvhxgjncmafgv5t6q67gu2i,did:plc:gmeskfvck4m33rmipdlvihfp,digor77.bsky.social,Digor 🌵⚔️🛡️,"📱 EVENTO DA BRA, 30/01/2025. 🧉

Enquanto rolava o evento, ... 

Matteus dando uma entrevista, destacando os seus planos atuais e projetos futuros. Atuação é um deles.

Antes que falem bobagem: Muitos artistas do Sul também possuem seus planos de negócios no Agronegócio e dá para conciliá-los.",2025-01-31T11:40:10.113Z,1,0,18,2025-01-31T11:40:10.652Z,['pt'],True,positivo,contexto_positivo
at://did:plc:2gvglkaofz3a2n2efhhu5mf2/app.bsky.feed.post/3lgzrsyz6zk2n,bafyreiadcs5mul45tnzjxd4e7pov5lsley43twcwf7psbnevkpyrf5ystu,did:plc:2gvglkaofz3a2n2efhhu5mf2,darkmoonfox.bsky.social,DarkMoonFox 🦊,Engraçado como é ok desperdiçar milhões de toneladas de água no agronegócio e não é ok usar nem 5% disso pra limpar lixo pra reciclagem,2025-01-31T10:24:17.621Z,0,0,0,2025-01-31T10:24:18.151Z,['pt'],True,negativo,contexto_positivo
at://did:plc:sbqha2hlrgttsljv7fljws3m/app.bsky.feed.post/3lgzb34d57k2b,bafyreihaiwb35ifhotxrnefc3kfjoonl3oqjymqwwv24wg2co4ok4zm2iy,did:plc:sbqha2hlrgttsljv7fljws3m,lucaskav.bsky.social,Lucas Gomes,"vocês acham que a globo é uma bosta por falar mal de banda nazista numa cena que literalmente tem banda nazista

eu acho que a globo é uma bosta por apoiar a burguesia, o empresariado e o agronegócio enquanto apoia políticos de direita

não, nós não somos iguais",2025-01-31T05:24:35.919Z,0,1,8,2025-01-31T05:24:36.756Z,['pt'],True,negativo,contexto_positivo
at://did:plc:2sa4diyls6vh4axxxscmzb4a/app.bsky.feed.post/3lgywxm7wgk2i,bafyreicwvtpv5w3cn4kgjbshugog5tiuu46wge33x5rdsp667kzv4gjika,did:plc:2sa4diyls6vh4axxxscmzb4a,ofernandolobo.bsky.social,Fernando Lobo,"🏙️ Prefeitura de SP multa construtoras em R$ 31 mi após ação por fraude em programa de moradia popular

🌎 Lula: saída de Trump do Acordo climático de Paris foi 'um passo atrás para a humanidade'

⚠️ Amacro: ameaças e assassinatos marcam área de avanço do agronegócio na Amazônia",2025-01-31T02:23:40.954Z,1,0,0,2025-01-31T02:23:44.857Z,['pt'],True,negativo,contexto_positivo
at://did:plc:qvhpgumc7rplcrsa3nxypkgx/app.bsky.feed.post/3lgyaai43qk2f,bafyreiar57d6uxxdsatvtl675wqyhdtmcxgdev3eihd3dwkwb2d2hsqq2u,did:plc:qvhpgumc7rplcrsa3nxypkgx,ochadesu.bsky.social,L0∅N4,"na capital paulista vive de cidades não que haja circulação contornada de rios a beira mar  aproximados nas faixas de agricultura ao agronegócio no interior ,  talvez esteja sã e salvo dentro da minha residência sem grandes riscos de imundações ficar inundado.",2025-01-30T19:37:02.526Z,0,0,0,2025-01-30T19:37:03.273Z,['pt'],True,negativo,contexto_positivo
at://did:plc:3idj5srhnimo5655vbhankuj/app.bsky.feed.post/3lgy6nyl7ws2a,bafyreieqk2p6fu7ozh3nhh36qvwgtjnrh2l73olmeuq3nigawfariaonee,did:plc:3idj5srhnimo5655vbhankuj,eupessoa.bsky.social,Esperança equilibrista,"A modernização só será virá com investimento em pesquisa, setor q teve cortes de gastos.
O agronegócio ganha muito dinheiro pelo volume das exportações mas o custo socioambiental é altíssimo e ferra com o futuro da própria agropecuária, acaba de perder negócio com a China por causa de agrotóxico.",2025-01-30T19:08:48.543Z,0,0,0,2025-01-30T19:08:50.456Z,['pt'],True,negativo,contexto_positivo
at://did:plc:cnss3muboqg7k2co56qff4fc/app.bsky.feed.post/3lgy5btbyvs2j,bafyreifmvl2xr3htiv2w6nqusabtwzyjdwmnd7kw3jxi63myml3fqewucq,did:plc:cnss3muboqg7k2co56qff4fc,cameliamargarida.bsky.social,Flor,"Eu tomei um banho looooooooooongo e fui feliz por cada minuto que ele durou.
(não se preocupe, agronegócio, eu fecho o registro em todos os momentos que estou me ensaboando. Pode continuar destruindo tudo, eu raciono o uso que é pra você ter mais pra destruir)",2025-01-30T18:44:06.620Z,0,0,0,2025-01-30T18:44:06.852Z,['pt'],True,negativo,critica_explicita
at://did:plc:6xrb47lytlwgc65awark7c6h/app.bsky.feed.post/3lgy4s73dxu2k,bafyreiam7jdz47xvw3bgk27dp4yp5b6t62t6potwnr6h3c3i75b23wmn5i,did:plc:6xrb47lytlwgc65awark7c6h,blahbranding.bsky.social,,"Case VN Máquinas - Comunicação, Branding e Resultados! Confira este case de sucesso no agronegócio! #marketing #branding #growth",2025-01-30T18:35:21Z,0,0,0,2025-01-30T18:35:22.948Z,[],True,positivo,apoio_explicito
at://did:plc:3kobl7tgk2keugw35vtpbbso/app.bsky.feed.post/3lgy42hgbfc26,bafyreicefxhlnhxcc7er4zztvvqvzzsxwyhgwc5nnddh737fltsv5aj4ji,did:plc:3kobl7tgk2keugw35vtpbbso,graja.bsky.social,José Claudio,"Invasões de áreas preservadas e alargamentos das fronteiras do agronegócio devem provocar uma generalização da pauta ambiental... os movimentos sociais populares devem priorizar a preservação do meio ambiente, para assegurar, com isso, a defesa da vida...",2025-01-30T18:22:05.540Z,0,0,0,2025-01-30T18:22:07.952Z,['pt'],True,positivo,contexto_positivo
at://did:plc:sii4o6jzc52oan7riqmnl6qp/app.bsky.feed.post/3lgxxnpcohc2u,bafyreifoy6nw7jojpcyypc4rjqm2uqcm4assu6yd4qod3dmq7vktf5rahi,did:plc:sii4o6jzc52oan7riqmnl6qp,politicando.bsky.social,Politicando,"42% da mão de obra do agronegócio americano é composto por imigrantes ilegais. 
O preço dos alimentos vai subir.",2025-01-30T17:03:22.649Z,0,0,2,2025-01-30T17:03:22.258Z,['pt'],True,negativo,contexto_positivo
at://did:plc:bvxzvzsqc6724mqq7kisfsts/app.bsky.feed.post/3lgxvqlkwrc2s,bafyreih5farsyht4uksw2xoze47mtfg3dmsoyi2w6j4dnydjs5pvuczc3i,did:plc:bvxzvzsqc6724mqq7kisfsts,zegomes.bsky.social,ZÉ ANTIF4SCISTA🚩🚩🚩,"Mas esse programa que Lula lançou, com Alckmin, jubtobaos industriais,  é exatamente com essa missão; modernizar o setor industrial,  porque o agronegócio já atingiu um patamar bem competitivo.",2025-01-30T16:29:11.905Z,1,0,0,2025-01-30T16:29:13.264Z,['pt'],True,positivo,contexto_positivo
at://did:plc:atwuii4q46ynalc77d6hg7ig/app.bsky.feed.post/3lgxuvcanjc2b,bafyreie4dxyx7ev6muv3tzdfeyeylh3kybgjj7anwu6jh5p3fghm7lcvmu,did:plc:atwuii4q46ynalc77d6hg7ig,outraspalavras.net,Outras Palavras,"MERCOSUL-UE E A RECONSTRUÇÃO NACIONAL

Na indústria, setor chave, acordo pode devastar produção nacional, pois europeus contam com juros baixíssimos e políticas de estímulo. Agronegócio brasileiro avançará – por ser mais devastador, social e ambientalmente. A quem interessa esta troca tão desigual?",2025-01-30T16:13:56.161Z,0,1,3,2025-01-30T16:14:01.154Z,['pt'],True,negativo,contexto_positivo
at://did:plc:fnhazmedzp2dcczy4qmkrog2/app.bsky.feed.post/3lgxu4mwetw2h,bafyreifhgaywrwmoiocnjrdxyxpos27o55avswp2skc6xiuxzow6b4qnm4,did:plc:fnhazmedzp2dcczy4qmkrog2,cartacapital-bot.bsky.social,Carta Capital (Não Oficial),Amacro: ameaças e assassinatos marcam área de avanço do agronegócio na Amazônia,2025-01-30T13:00:08-03:00,0,0,0,2025-01-30T16:00:09.348Z,['en'],True,positivo,contexto_positivo
at://did:plc:yvecxcpcc6raa5hi6m3csa65/app.bsky.feed.post/3lgxkjfy4722n,bafyreib5fb6qr6bnaipoufkhkhtfqrtbngutwrso7spxfqpkhqzicoslzm,did:plc:yvecxcpcc6raa5hi6m3csa65,jfpnoticias.bsky.social,JFP Notícias,"📉☕ Conab estima queda de 4,4% na produção de café para safra 2025, totalizando 51,8 milhões de sacas.
😟 Clima e bienalidade impactam.
#Conab #Café #Safra2025 #Agronegócio #MercadoCafé
jfpnoticias.com.br/conab-estima...",2025-01-30T13:08:20.000Z,0,0,2,2025-01-30T13:08:22.155Z,['pt'],True,neutro,nao_relacionado
at://did:plc:kmy3mkgugqzte2csn7n7n5sk/app.bsky.feed.post/3lgxjh7u3gk26,bafyreiemtwnae7zjacuo4zakdsz7tnlhgifog2orabfmon55tmt6ab7jwa,did:plc:kmy3mkgugqzte2csn7n7n5sk,capitalnews.bsky.social,Jornal Capital News,"▶️ Copasul inaugura novos silos em Maracaju e amplia capacidade de processamento
O empreendimento representa um avanço significativo para o agronegócio da região

#UltimasNoticias #CapitalNews

www.capitalnews.com.br/economia-e-a...",2025-01-30T12:49:12.731Z,0,0,0,2025-01-30T12:49:41.448Z,['pt'],True,positivo,contexto_positivo
at://did:plc:guk5dkagpopjbttzgvics5to/app.bsky.feed.post/3lgxgcxzkzk2p,bafyreiap6g5kgxh3hzugwakf5wwicftcg7637nbdwfpqptunqip7zbvkza,did:plc:guk5dkagpopjbttzgvics5to,terezandrade.bsky.social,Tereza Andrade - Anistia Nunca Mais,"DIREITOS HUMANOS
CRIME
Amacro: ameaças e assassinatos marcam área de avanço do agronegócio na Amazônia
Em Boca do Acre, agricultor foi morto a tiros em disputa por terra; autor é fazendeiro e se entregou à polícia
www.brasildefato.com.br/2025/01/30/a...",2025-01-30T11:53:09.075Z,0,0,0,2025-01-30T11:53:17.953Z,['pt'],True,negativo,contexto_positivo
at://did:plc:ell26qm4neoytz3q5uqrbu6g/app.bsky.feed.post/3lgxeitaqhc23,bafyreiagc36e6pp3dq3l3b6qxyvnmeim5iy3llsh565hlruip2g544nbaq,did:plc:ell26qm4neoytz3q5uqrbu6g,wilsonsilva.bsky.social,🚩Wilson Lula🚩,"Brasil amplia exportações para Nigéria, México e EUA e fortalece agronegócio em 2025 www.brasil247.com/agro/brasil-...",2025-01-30T11:20:37.913Z,0,2,4,2025-01-30T11:20:41.654Z,['pt'],True,positivo,contexto_positivo
at://did:plc:56hquzq7k6l2isqqkchsmo2y/app.bsky.feed.post/3lgxeemhizc2e,bafyreielmuwl56iuhkxc4hnqjkzrxb7n5gly7u6wj6z2pf4ogwk774xxw4,did:plc:56hquzq7k6l2isqqkchsmo2y,cacobrasil2.bsky.social,CACO BRASIL 2,"O AGRONEGÓCIO GANHA ...
E O PREÇO DOS ALIMENTOS SOBE ...
QUE NEGÓCIO É ESSE  ?????
www.brasil247.com/agro/brasil-...",2025-01-30T11:18:16.578Z,0,0,0,2025-01-30T11:18:19.451Z,['pt'],True,positivo,contexto_positivo
at://did:plc:ulnxdqwnzoq4qhx7m6v2sfnh/app.bsky.feed.post/3lgxcyhe2kk2i,bafyreihzsp7mlmchtbqk5j5la7rswfavoks6o4bhl3w2wxqt7wg4dgj3me,did:plc:ulnxdqwnzoq4qhx7m6v2sfnh,drpolessa.bsky.social,DrPolessa,"Novo PAC, vem pra BR 163 e livrai-nos o sofrimento dos moradores da região de Santarém, Belterra, Mojuí dos Campos onde todos  necessitam trafegar numa rodovia invadida por caminhões do Agronegócio, sem nenhuma infra-estrutura para tal.  É o efeito Cargil ao longo de 20 anos.",2025-01-30T10:53:34.823Z,0,0,0,2025-01-30T10:53:37.950Z,"['af', 'pt']",True,negativo,contexto_positivo
at://did:plc:3n634j65qeqaqyiuhsrtbkee/app.bsky.feed.post/3lgxb4warec2l,bafyreigd35wf7rk5yykj7txabyhih3eiitn6u6isas3rwqnte2xyl63dwa,did:plc:3n634j65qeqaqyiuhsrtbkee,nascimentos.bsky.social,Nascimento,"E os cretinos do agronegócio tramando e planejando, toda hora, a queda do governo que mais faz por este setor que contamina e mata brasileiros com agrotóxicos!  Fim da lei Kandir, já. Presidente Lula, pare de fome tar um setor que só quer a desgraça do país e que flertou com o golpe de Estado",2025-01-30T10:20:17.182Z,0,0,0,2025-01-30T10:20:18.847Z,['pt'],True,negativo,contexto_neutro
at://did:plc:z7lkqlobtsv7jpm6l7xovomc/app.bsky.feed.post/3lgx7sxnnzk2w,bafyreidg34aflg3wjp6esjprdyapmrt6x6zhzbh74h7zo4kc72dl2cdxu4,did:plc:z7lkqlobtsv7jpm6l7xovomc,brasil247.bsky.social,Brasil 247,"Brasil amplia exportações para Nigéria, México e EUA e fortalece agronegócio em 2025
www.brasil247.com/agro/brasil-...",2025-01-30T09:56:49.366Z,3,9,30,2025-01-30T09:57:51.552Z,['pt'],True,positivo,contexto_positivo
at://did:plc:l547thck3dqcwnkqriiz2azd/app.bsky.feed.post/3lgwhkrr24k2p,bafyreid5z52bkk63xyi55ki7472v42e42hzcejzvxh43mmcoomyrbopt3u,did:plc:l547thck3dqcwnkqriiz2azd,voodeicaro.bsky.social,Icaro 🇧🇷🇲🇽🇵🇸🇨🇺🇨🇳,"Esse país produz soja até no inferno e mesmo assim o leite de soja é mais caro que o leite sem lactose, vai toma no cu agronegócio.",2025-01-30T02:42:44.943Z,0,0,1,2025-01-30T02:42:45.455Z,['pt'],True,negativo,contexto_positivo
at://did:plc:uzmb27ea2i44mmmv5lple6sx/app.bsky.feed.post/3lgwfdy2d7c2w,bafyreibkccickxdkxhnf7lq7s7qc3culmddjl3d76jlzeh4ybaural6b74,did:plc:uzmb27ea2i44mmmv5lple6sx,arthur6x1.bsky.social,Arthur,"Seria legal o jornalismo da Globo parar de romantizar calor e deixar com essa bobagem de todo dia de calor extremo correr pra filmar as praias: ""olha que maravilha o povo se refrescando na praia"". E falar do agronegócio e do neoliberalismo que aceleram os extremos climáticos.",2025-01-30T02:03:09.177Z,0,0,7,2025-01-30T02:03:10.247Z,['pt'],True,negativo,contexto_positivo
